symbol,date,adjusted
AAPL,2001-10-30,0.263916170607218
AAPL,2001-10-31,0.263316361128565
AAPL,2001-11-01,0.278761455203874
AAPL,2001-11-02,0.278461550464548
AAPL,2001-11-05,0.285959168947707
AAPL,2001-11-06,0.293456787430867
AAPL,2001-11-07,0.293756692170193
AAPL,2001-11-08,0.280560883639832
AAPL,2001-11-09,0.280560883639832
AAPL,2001-11-12,0.281160693118485
AAPL,2001-11-13,0.290457740037603
AAPL,2001-11-14,0.294056596909519
AAPL,2001-11-15,0.291657358994908
AAPL,2001-11-16,0.284459645251075
AAPL,2001-11-19,0.299904739326384
AAPL,2001-11-20,0.292856977952214
AAPL,2001-11-21,0.295106263497162
AAPL,2001-11-23,0.297505501411773
AAPL,2001-11-26,0.320448213970241
AAPL,2001-11-27,0.314899976292703
AAPL,2001-11-28,0.307852214918533
AAPL,2001-11-29,0.306202738852238
AAPL,2001-11-30,0.319398547382599
AAPL,2001-12-03,0.315649738141019
AAPL,2001-12-04,0.33589330804555
AAPL,2001-12-05,0.356286830319744
AAPL,2001-12-06,0.341591498092751
AAPL,2001-12-07,0.337992641220835
AAPL,2001-12-10,0.337992641220835
AAPL,2001-12-11,0.326596261126432
AAPL,2001-12-12,0.3222476424062
AAPL,2001-12-13,0.314899976292703
AAPL,2001-12-14,0.305752881743248
AAPL,2001-12-17,0.309201786245502
AAPL,2001-12-18,0.315049928662366
AAPL,2001-12-19,0.324197023211821
AAPL,2001-12-20,0.309951548093818
AAPL,2001-12-21,0.314899976292703
AAPL,2001-12-24,0.320298261600578
AAPL,2001-12-26,0.3222476424062
AAPL,2001-12-27,0.330944879846665
AAPL,2001-12-28,0.33634316515454
AAPL,2001-12-31,0.32839568956239
AAPL,2002-01-02,0.349389021315237
AAPL,2002-01-03,0.353587687665807
AAPL,2002-01-04,0.355237163732102
AAPL,2002-01-07,0.34339092652871
AAPL,2002-01-08,0.339042307808477
AAPL,2002-01-09,0.324646880320811
AAPL,2002-01-10,0.318348880794957
AAPL,2002-01-11,0.315649738141019
AAPL,2002-01-14,0.317149261837651
